compose_file,host_path,container_path,mount_options,full_mount,category,recommended_action
services/cli/opencode/src/tool/edit.ts,"services/cli/opencode/src/tool/tool""",,,"services/cli/opencode/src/tool/tool""",wrong relative root,Update path to start with infrastructure/docker/
services/cli/opencode/src/tool/edit.ts,"services/cli/opencode/src/file/time""",,,"services/cli/opencode/src/file/time""",wrong relative root,Update path to start with infrastructure/docker/
services/cli/opencode/src/tool/edit.ts,"services/cli/opencode/src/lsp""",,,"services/cli/opencode/src/lsp""",wrong relative root,Update path to start with infrastructure/docker/
services/cli/opencode/src/tool/edit.ts,"services/cli/opencode/src/file""",,,"services/cli/opencode/src/file""",wrong relative root,Update path to start with infrastructure/docker/
services/cli/opencode/src/tool/edit.ts,"services/cli/opencode/src/permission""",,,"services/cli/opencode/src/permission""",wrong relative root,Update path to start with infrastructure/docker/
services/cli/opencode/src/tool/edit.ts,"services/cli/opencode/src/bus""",,,"services/cli/opencode/src/bus""",wrong relative root,Update path to start with infrastructure/docker/
services/cli/opencode/src/session/message.ts,"services/cli/opencode/src/bus""",,,"services/cli/opencode/src/bus""",wrong relative root,Update path to start with infrastructure/docker/
services/cli/opencode/src/session/message.ts,"services/cli/opencode/src/provider/provider""",,,"services/cli/opencode/src/provider/provider""",wrong relative root,Update path to start with infrastructure/docker/
services/cli/opencode/src/session/message.ts,"services/cli/opencode/src/util/error""",,,"services/cli/opencode/src/util/error""",wrong relative root,Update path to start with infrastructure/docker/
services/cli/opencode/src/cli/bootstrap.ts,"services/cli/opencode/src/app/app""",,,"services/cli/opencode/src/app/app""",wrong relative root,Update path to start with infrastructure/docker/
services/cli/opencode/src/cli/bootstrap.ts,"services/cli/opencode/src/lsp""",,,"services/cli/opencode/src/lsp""",wrong relative root,Update path to start with infrastructure/docker/
services/cli/opencode/src/cli/bootstrap.ts,"services/cli/opencode/src/config/hooks""",,,"services/cli/opencode/src/config/hooks""",wrong relative root,Update path to start with infrastructure/docker/
services/cli/opencode/src/cli/bootstrap.ts,"services/cli/opencode/src/file/watch""",,,"services/cli/opencode/src/file/watch""",wrong relative root,Update path to start with infrastructure/docker/
services/cli/opencode/src/cli/bootstrap.ts,"services/cli/opencode/src/share/share""",,,"services/cli/opencode/src/share/share""",wrong relative root,Update path to start with infrastructure/docker/
services/cli/opencode/src/cli/bootstrap.ts,"services/cli/opencode/src/format""",,,"services/cli/opencode/src/format""",wrong relative root,Update path to start with infrastructure/docker/
services/cli/opencode/src/bun/index.ts,"services/cli/opencode/src/global""",,,"services/cli/opencode/src/global""",wrong relative root,Update path to start with infrastructure/docker/
services/cli/opencode/src/bun/index.ts,"services/cli/opencode/src/util/log""",,,"services/cli/opencode/src/util/log""",wrong relative root,Update path to start with infrastructure/docker/
services/cli/opencode/src/bun/index.ts,"services/cli/opencode/src/util/error""",,,"services/cli/opencode/src/util/error""",wrong relative root,Update path to start with infrastructure/docker/
services/cli/opencode/src/format/formatter.ts,"services/cli/opencode/src/bun""",,,"services/cli/opencode/src/bun""",wrong relative root,Update path to start with infrastructure/docker/
services/cli/opencode/src/format/formatter.ts,"services/cli/opencode/src/app/app""",,,"services/cli/opencode/src/app/app""",wrong relative root,Update path to start with infrastructure/docker/
services/cli/opencode/src/share/share.ts,"services/cli/opencode/src/util/log""",,,"services/cli/opencode/src/util/log""",wrong relative root,Update path to start with infrastructure/docker/
services/cli/opencode/src/share/share.ts,"services/cli/opencode/src/session""",,,"services/cli/opencode/src/session""",wrong relative root,Update path to start with infrastructure/docker/
services/cli/opencode/src/share/share.ts,"services/cli/opencode/src/installation""",,,"services/cli/opencode/src/installation""",wrong relative root,Update path to start with infrastructure/docker/
services/cli/opencode/src/share/share.ts,"services/cli/opencode/src/storage/storage""",,,"services/cli/opencode/src/storage/storage""",wrong relative root,Update path to start with infrastructure/docker/
services/cli/opencode/src/share/share.ts,"services/cli/opencode/src/bus""",,,"services/cli/opencode/src/bus""",wrong relative root,Update path to start with infrastructure/docker/
services/cli/opencode/src/util/error.ts,"services/cli/opencode/src/util/log""",,,"services/cli/opencode/src/util/log""",wrong relative root,Update path to start with infrastructure/docker/
services/cli/opencode/src/util/log.ts,"services/cli/opencode/src/global""",,,"services/cli/opencode/src/global""",wrong relative root,Update path to start with infrastructure/docker/
services/cli/opencode/src/format/index.ts,"services/cli/opencode/src/app/app""",,,"services/cli/opencode/src/app/app""",wrong relative root,Update path to start with infrastructure/docker/
services/cli/opencode/src/format/index.ts,"services/cli/opencode/src/util/log""",,,"services/cli/opencode/src/util/log""",wrong relative root,Update path to start with infrastructure/docker/
services/cli/opencode/src/format/index.ts,"services/cli/opencode/src/file""",,,"services/cli/opencode/src/file""",wrong relative root,Update path to start with infrastructure/docker/
services/cli/opencode/src/format/index.ts,"services/cli/opencode/src/format/formatter""",,,"services/cli/opencode/src/format/formatter""",wrong relative root,Update path to start with infrastructure/docker/
services/cli/opencode/src/format/index.ts,"services/cli/opencode/src/bus""",,,"services/cli/opencode/src/bus""",wrong relative root,Update path to start with infrastructure/docker/
services/cli/opencode/src/server/server.ts,"services/cli/opencode/src/file/ripgrep""",,,"services/cli/opencode/src/file/ripgrep""",wrong relative root,Update path to start with infrastructure/docker/
services/cli/opencode/src/server/server.ts,"services/cli/opencode/src/util/log""",,,"services/cli/opencode/src/util/log""",wrong relative root,Update path to start with infrastructure/docker/
services/cli/opencode/src/server/server.ts,"services/cli/opencode/src/provider/provider""",,,"services/cli/opencode/src/provider/provider""",wrong relative root,Update path to start with infrastructure/docker/
services/cli/opencode/src/server/server.ts,"services/cli/opencode/src/provider/models""",,,"services/cli/opencode/src/provider/models""",wrong relative root,Update path to start with infrastructure/docker/
services/cli/opencode/src/server/server.ts,"services/cli/opencode/src/config/config""",,,"services/cli/opencode/src/config/config""",wrong relative root,Update path to start with infrastructure/docker/
services/cli/opencode/src/server/server.ts,"services/cli/opencode/src/app/app""",,,"services/cli/opencode/src/app/app""",wrong relative root,Update path to start with infrastructure/docker/
services/cli/opencode/src/server/server.ts,"services/cli/opencode/src/bus""",,,"services/cli/opencode/src/bus""",wrong relative root,Update path to start with infrastructure/docker/
services/cli/opencode/src/server/server.ts,"services/cli/opencode/src/session/message""",,,"services/cli/opencode/src/session/message""",wrong relative root,Update path to start with infrastructure/docker/
services/cli/opencode/src/server/server.ts,"services/cli/opencode/src/lsp""",,,"services/cli/opencode/src/lsp""",wrong relative root,Update path to start with infrastructure/docker/
services/cli/opencode/src/server/server.ts,"services/cli/opencode/src/session""",,,"services/cli/opencode/src/session""",wrong relative root,Update path to start with infrastructure/docker/
services/cli/opencode/src/server/server.ts,"services/cli/opencode/src/file""",,,"services/cli/opencode/src/file""",wrong relative root,Update path to start with infrastructure/docker/
services/cli/opencode/src/server/server.ts,"services/cli/opencode/src/util/error""",,,"services/cli/opencode/src/util/error""",wrong relative root,Update path to start with infrastructure/docker/
services/cli/opencode/src/session/system.ts,"services/cli/opencode/src/global""",,,"services/cli/opencode/src/global""",wrong relative root,Update path to start with infrastructure/docker/
services/cli/opencode/src/session/system.ts,"services/cli/opencode/src/app/app""",,,"services/cli/opencode/src/app/app""",wrong relative root,Update path to start with infrastructure/docker/
services/cli/opencode/src/session/system.ts,"services/cli/opencode/src/session/prompt/summarize.txt""",,,"services/cli/opencode/src/session/prompt/summarize.txt""",wrong relative root,Update path to start with infrastructure/docker/
services/cli/opencode/src/session/system.ts,"services/cli/opencode/src/file/ripgrep""",,,"services/cli/opencode/src/file/ripgrep""",wrong relative root,Update path to start with infrastructure/docker/
services/cli/opencode/src/session/system.ts,"services/cli/opencode/src/session/prompt/title.txt""",,,"services/cli/opencode/src/session/prompt/title.txt""",wrong relative root,Update path to start with infrastructure/docker/
services/cli/opencode/src/session/system.ts,"services/cli/opencode/src/config/config""",,,"services/cli/opencode/src/config/config""",wrong relative root,Update path to start with infrastructure/docker/
services/cli/opencode/src/session/system.ts,"services/cli/opencode/src/session/prompt/anthropic_spoof.txt""",,,"services/cli/opencode/src/session/prompt/anthropic_spoof.txt""",wrong relative root,Update path to start with infrastructure/docker/
services/cli/opencode/src/session/system.ts,"services/cli/opencode/src/util/filesystem""",,,"services/cli/opencode/src/util/filesystem""",wrong relative root,Update path to start with infrastructure/docker/
services/cli/opencode/src/session/system.ts,"services/cli/opencode/src/session/prompt/anthropic.txt""",,,"services/cli/opencode/src/session/prompt/anthropic.txt""",wrong relative root,Update path to start with infrastructure/docker/
services/cli/opencode/src/cli/cmd/upgrade.ts,"services/cli/opencode/src/installation""",,,"services/cli/opencode/src/installation""",wrong relative root,Update path to start with infrastructure/docker/
services/cli/opencode/src/cli/cmd/upgrade.ts,"services/cli/opencode/src/cli/ui""",,,"services/cli/opencode/src/cli/ui""",wrong relative root,Update path to start with infrastructure/docker/
services/cli/opencode/src/cli/cmd/models.ts,"services/cli/opencode/src/cli/cmd/cmd""",,,"services/cli/opencode/src/cli/cmd/cmd""",wrong relative root,Update path to start with infrastructure/docker/
services/cli/opencode/src/cli/cmd/models.ts,"services/cli/opencode/src/app/app""",,,"services/cli/opencode/src/app/app""",wrong relative root,Update path to start with infrastructure/docker/
services/cli/opencode/src/cli/cmd/models.ts,"services/cli/opencode/src/provider/provider""",,,"services/cli/opencode/src/provider/provider""",wrong relative root,Update path to start with infrastructure/docker/
services/cli/opencode/src/cli/cmd/serve.ts,"services/cli/opencode/src/cli/cmd/cmd""",,,"services/cli/opencode/src/cli/cmd/cmd""",wrong relative root,Update path to start with infrastructure/docker/
services/cli/opencode/src/cli/cmd/serve.ts,"services/cli/opencode/src/cli/bootstrap""",,,"services/cli/opencode/src/cli/bootstrap""",wrong relative root,Update path to start with infrastructure/docker/
services/cli/opencode/src/cli/cmd/serve.ts,"services/cli/opencode/src/share/share""",,,"services/cli/opencode/src/share/share""",wrong relative root,Update path to start with infrastructure/docker/
services/cli/opencode/src/cli/cmd/serve.ts,"services/cli/opencode/src/server/server""",,,"services/cli/opencode/src/server/server""",wrong relative root,Update path to start with infrastructure/docker/
